#timestamp [ns], position.x [m], position.y [m], position.z [m], quaternion.w [], quaternion.x [], qquaternion.y [], quaternion.z []
0000000039549999999,2.11196995,1.03204501,1.35295701,-0.380163014,-0.308402002,0.612968028,0.620189011
0000000039599999999,2.1365931,1.01542199,1.35657001,-0.361312985,-0.294639021,0.617403984,0.633602977
0000000039649999999,2.15893102,0.999593019,1.357795,-0.339266002,-0.276795,0.621502995,0.649628997
0000000039699999999,2.18012309,0.982424974,1.35620499,-0.312173039,-0.263137013,0.624767005,0.665561974
0000000039749999999,2.20071912,0.962705016,1.35359204,-0.290203989,-0.244756982,0.631802976,0.675796986
0000000039799999999,2.22136903,0.941380024,1.350106,-0.268308014,-0.233652994,0.636699021,0.684127986
0000000039849999999,2.24180698,0.919327021,1.34649706,-0.250720978,-0.220466003,0.642022014,0.690174997
0000000039899999999,2.26251006,0.896682978,1.34399605,-0.236567035,-0.20327501,0.650200069,0.692788005
0000000039949999999,2.27891588,0.869651973,1.34493995,-0.222472012,-0.183105007,0.654479027,0.699024975
0000000039999999999,2.30222607,0.846633017,1.34319198,-0.208084002,-0.16173701,0.655800998,0.707437992
0000000040049999999,2.32352209,0.822924972,1.34291303,-0.188440993,-0.139973,0.654546916,0.718656003
0000000040099999999,2.34060597,0.796443999,1.34428,-0.160569981,-0.118164994,0.66136992,0.723079085
0000000040149999999,2.35145593,0.770186007,1.34662604,-0.131894007,-0.0963190049,0.670445025,0.723761022
0000000040199999999,2.35890198,0.744584024,1.34894598,-0.100666001,-0.0739170015,0.678770006,0.723653018
0000000040249999999,2.36343598,0.719094992,1.35192001,-0.0653119981,-0.0494179986,0.687529027,0.721522987
0000000040299999999,2.36667299,0.695861995,1.35339999,-0.0275209993,-0.0204249993,0.692640007,0.720468998
0000000040349999999,2.36603689,0.673758984,1.35347998,0.00233200006,0.00766800018,0.697354972,0.716681004
0000000040399999999,2.36280203,0.650345027,1.35137498,0.0307580028,0.0327510014,0.700314999,0.712418973
0000000040449999999,2.35697389,0.625217974,1.34810901,0.0619399957,0.0541499965,0.702018023,0.707391024
0000000040499999999,2.34899306,0.59939599,1.34306705,0.0963940024,0.0648310035,0.699290991,0.705335021
0000000040549999999,2.33886695,0.574720979,1.33869898,0.122721992,0.0827579945,0.694864929,0.703742027
0000000040599999999,2.32743812,0.551787972,1.33539498,0.137980998,0.105484001,0.689475,0.703177989
0000000040649999999,2.31309605,0.52966398,1.33286405,0.152221993,0.125774994,0.683210075,0.703016996
0000000040699999999,2.29645109,0.506295025,1.33339,0.161565006,0.144893005,0.677760005,0.702526987
0000000040749999999,2.27809,0.481620014,1.33501399,0.191339001,0.153484985,0.670822978,0.699877024
0000000040799999999,2.26071596,0.460011005,1.33764899,0.203188017,0.172974989,0.665042996,0.697503984
0000000040849999999,2.24076891,0.438021988,1.33913505,0.231620014,0.189555034,0.657038033,0.691896915
0000000040899999999,2.22075891,0.418175995,1.341959,0.251958996,0.204584986,0.651781976,0.685450017
0000000040949999999,2.20022798,0.400020003,1.34461999,0.274426013,0.221203998,0.64468199,0.678339005
0000000040999999999,2.17915392,0.383657992,1.34661603,0.293272972,0.242067978,0.637274981,0.670279026
0000000041049999999,2.15522099,0.367018998,1.34619105,0.315615982,0.260738999,0.629391015,0.66050601
0000000041099999999,2.12911391,0.349743009,1.34413505,0.336887985,0.273881018,0.622772992,0.650883973
0000000041149999999,2.10155106,0.331984013,1.34097302,0.354261994,0.286009014,0.618219078,0.640704989
0000000041199999999,2.07275391,0.314283997,1.33798504,0.367507994,0.295130998,0.611568987,0.635468006
0000000041249999999,2.04266691,0.296245992,1.33423603,0.376762986,0.308037013,0.604919016,0.630266011
0000000041299999999,2.01066494,0.277779996,1.33122206,0.386197954,0.320368975,0.599163949,0.623873055
0000000041349999999,1.97712398,0.260419995,1.32991302,0.393420994,0.333765,0.592621982,0.618562996
0000000041399999999,1.94152498,0.244813994,1.33174801,0.40386799,0.348466009,0.588923991,0.607150018
0000000041449999999,1.90647697,0.231169999,1.33638501,0.413728029,0.365507007,0.58394599,0.595182002
0000000041499999999,1.87380898,0.219318002,1.34035599,0.420975983,0.383913994,0.575435996,0.586739004
0000000041549999999,1.83951199,0.208098993,1.34338605,0.431147993,0.394261003,0.570536017,0.577198982
0000000041599999999,1.80387199,0.199272007,1.34614599,0.443881989,0.40142101,0.569855988,0.563111007
0000000041649999999,1.770051,0.192624003,1.34819698,0.454925001,0.411866993,0.566172004,0.55032599
0000000041699999999,1.73666799,0.187001005,1.34835899,0.464060992,0.423527002,0.560124993,0.53993696
0000000041749999999,1.70220804,0.182109997,1.34635496,0.47289601,0.431998014,0.553569973,0.532266974
0000000041799999999,1.66587198,0.178191006,1.34210801,0.480903029,0.43790701,0.547821999,0.526175976
0000000041849999999,1.62846601,0.176185995,1.33642495,0.486470044,0.443705022,0.541987002,0.522228003
0000000041899999999,1.590083,0.175751001,1.33122098,0.491321981,0.449714959,0.535322011,0.519414008
0000000041949999999,1.55010903,0.176675007,1.32829595,0.495488018,0.456540018,0.526630938,0.518385053
0000000041999999999,1.50919497,0.178130999,1.32850003,0.498885989,0.461095989,0.519210994,0.518577993
0000000042049999999,1.46827805,0.179663002,1.332968,0.500902951,0.462250054,0.514092088,0.520702064
0000000042099999999,1.42962599,0.181296006,1.33805001,0.498266995,0.467667013,0.509333014,0.523064971
0000000042149999999,1.39049804,0.180904999,1.34255195,0.496378005,0.468814969,0.506904006,0.526184022
0000000042199999999,1.34937799,0.178216994,1.347314,0.496140987,0.462868035,0.510519028,0.528173983
0000000042249999999,1.30944395,0.172711,1.35114002,0.494490981,0.453741997,0.514375985,0.533867002
0000000042299999999,1.271649,0.166741997,1.35333097,0.491477013,0.448413998,0.51078397,0.544494987
0000000042349999999,1.23238802,0.160496995,1.35205102,0.492819995,0.441240996,0.508103013,0.551603973
0000000042399999999,1.19059098,0.154696003,1.34834003,0.49653402,0.435167015,0.505608022,0.55537802
0000000042449999999,1.14709306,0.149173006,1.34282899,0.501014948,0.42814517,0.504809022,0.55753094
0000000042499999999,1.10343695,0.143935993,1.33646595,0.50166434,0.424470663,0.502572656,0.561762571
0000000042549999999,1.059044,0.138690993,1.33120596,0.499697,0.42255199,0.500302017,0.566965997
0000000042599999999,1.01417899,0.133993998,1.32875597,0.496574938,0.424161971,0.497092009,0.571313083
0000000042649999999,0.968613029,0.130371004,1.33112395,0.493127972,0.429652005,0.494058013,0.572826982
0000000042699999999,0.922281981,0.127336994,1.33735502,0.494814962,0.432817996,0.493080974,0.569822013
0000000042749999999,0.879468977,0.125622004,1.34352195,0.496694982,0.438585013,0.48723799,0.568803012
0000000042799999999,0.837921977,0.125838995,1.34885895,0.498243004,0.444191009,0.48297897,0.566726983
0000000042849999999,0.796579003,0.128361002,1.35378098,0.500175536,0.449480444,0.482829452,0.560953557
0000000042899999999,0.756375015,0.132401004,1.35723996,0.50210017,0.454381883,0.483009845,0.555097759
0000000042949999999,0.716399014,0.136906996,1.35794401,0.501054645,0.460698456,0.481930375,0.551760137
0000000042999999999,0.67453599,0.142085999,1.35542095,0.500497758,0.46543023,0.482024282,0.54820627
0000000043049999999,0.630492985,0.148006007,1.35013199,0.501803577,0.468247414,0.483696461,0.543117464
0000000043099999999,0.585695982,0.154516995,1.342996,0.502180398,0.471655607,0.48369658,0.539807558
0000000043149999999,0.540338993,0.161274001,1.336308,0.501905739,0.474054217,0.482003272,0.539478302
0000000043199999999,0.494507015,0.168484002,1.33224499,0.501868248,0.476875752,0.478163749,0.540443778
0000000043249999999,0.447421998,0.176244006,1.33266604,0.502647281,0.478956729,0.475048691,0.540623724
0000000043299999999,0.399935007,0.184003994,1.33742094,0.503694534,0.478906453,0.47636947,0.538529456
0000000043349999999,0.35472399,0.190447003,1.34218204,0.499408036,0.480417997,0.479476035,0.538416982
0000000043399999999,0.309612006,0.194416001,1.34662104,0.49584198,0.476935983,0.485528022,0.539385021
0000000043449999999,0.264714986,0.195394993,1.35153997,0.497607976,0.470194012,0.490755975,0.538945973
0000000043499999999,0.221957996,0.193241999,1.35557497,0.500572324,0.462081552,0.490956634,0.543020725
0000000043549999999,0.180533007,0.189818993,1.35743105,0.501848996,0.455300003,0.488214999,0.549996018
0000000043599999999,0.138405994,0.186290994,1.35609305,0.501763284,0.449291825,0.48569271,0.557197571
0000000043649999999,0.0941580012,0.182814002,1.35212398,0.503106952,0.441225022,0.485810101,0.56231004
0000000043699999999,0.048847001,0.179444999,1.34604096,0.503283203,0.436711699,0.485958785,0.565539896
0000000043749999999,0.00254300004,0.176015005,1.34006,0.502090871,0.433732092,0.485763162,0.569048107
0000000043799999999,-0.0444360003,0.173495993,1.33617902,0.498494029,0.434875995,0.486436993,0.570758998
0000000043849999999,-0.0921659991,0.171294004,1.33577096,0.495644063,0.436163068,0.488676071,0.570344925
0000000043899999999,-0.139411002,0.169119,1.34029901,0.495071977,0.438648999,0.488994032,0.568660975
0000000043949999999,-0.183769003,0.167551994,1.345451,0.495512992,0.442521006,0.484596968,0.569041014
0000000043999999999,-0.227509007,0.168126002,1.34961796,0.49641493,0.446170986,0.482581973,0.567114055
0000000044049999999,-0.271903992,0.171617001,1.35356605,0.498979926,0.447912931,0.48632893,0.560247064
0000000044099999999,-0.31485799,0.177219003,1.35682297,0.499805987,0.451371998,0.492201,0.551539004
0000000044149999999,-0.355471998,0.183427006,1.35832703,0.497911006,0.45776099,0.494512975,0.545890987
0000000044199999999,-0.395720005,0.189468995,1.35726202,0.495548993,0.462527007,0.495616019,0.543015003
0000000044249999999,-0.437072009,0.195277005,1.35375702,0.494188994,0.465232015,0.495739996,0.541827977
0000000044299999999,-0.479624003,0.201030001,1.34832895,0.494936973,0.46500504,0.495916992,0.541179001
0000000044349999999,-0.522360981,0.208005995,1.34227204,0.494835973,0.467694968,0.493721962,0.540959001
0000000044399999999,-0.566022992,0.215823993,1.33745205,0.495807022,0.468539059,0.492289037,0.540645957
0000000044449999999,-0.610291004,0.224606007,1.33490896,0.496327013,0.468541026,0.49117896,0.541176975
0000000044499999999,-0.654594004,0.233409002,1.335621,0.495209038,0.467507035,0.493835986,0.540675998
0000000044549999999,-0.697090983,0.240428999,1.33937299,0.492101014,0.464011997,0.495911986,0.544610977
0000000044599999999,-0.737304986,0.245167002,1.34359002,0.483777016,0.46152997,0.497913986,0.552296996
0000000044649999999,-0.778261006,0.246999994,1.34916794,0.477384001,0.453559995,0.503498018,0.559355021
0000000044699999999,-0.818749011,0.245306998,1.35478795,0.47399199,0.442310005,0.509180009,0.566065013
0000000044749999999,-0.856770992,0.241196007,1.35742104,0.470920056,0.431121022,0.509915054,0.576502919
0000000044799999999,-0.89526999,0.236708,1.356516,0.466336012,0.420673996,0.512193024,0.585852027
0000000044849999999,-0.935814977,0.231731996,1.35264301,0.462110013,0.406785965,0.518757999,0.593186021
0000000044899999999,-0.977913022,0.225863993,1.34747303,0.457367986,0.395254999,0.526829004,0.597527027
0000000044949999999,-1.02077901,0.219604999,1.34188104,0.455774039,0.386366993,0.533527017,0.598614991
0000000044999999999,-1.06265295,0.211634994,1.33725095,0.452996999,0.379988015,0.536936998,0.601749003
0000000045049999999,-1.10306597,0.202728003,1.33446896,0.446662009,0.375845969,0.538311958,0.607825994
0000000045099999999,-1.14261603,0.193526,1.334126,0.435584992,0.373291999,0.539245009,0.616550028
0000000045149999999,-1.18295503,0.183772996,1.33726299,0.426194996,0.369208992,0.542546988,0.622642994
0000000045199999999,-1.22197998,0.173729002,1.34173906,0.420403004,0.365556985,0.544544995,0.626977026
0000000045249999999,-1.25919998,0.163825005,1.34613502,0.41436702,0.364786029,0.544696033,0.631297946
0000000045299999999,-1.29641604,0.154432997,1.350178,0.415980995,0.358141989,0.548079014,0.631112993
0000000045349999999,-1.33263195,0.145128995,1.35424602,0.410845041,0.353776038,0.55329603,0.632386029
0000000045399999999,-1.36725104,0.135491997,1.35637295,0.403396994,0.350295991,0.558690012,0.634373009
0000000045449999999,-1.40165901,0.125157997,1.35631001,0.393922985,0.346635014,0.562173009,0.639241993
0000000045499999999,-1.43772495,0.113173001,1.35415697,0.385057002,0.339417994,0.569348991,0.642158985
0000000045549999999,-1.47484195,0.0998670012,1.35082304,0.378084004,0.332471997,0.574969947,0.644922018
0000000045599999999,-1.51156497,0.0855709985,1.34606302,0.36847201,0.324506998,0.579464972,0.650494993
0000000045649999999,-1.54850996,0.070619002,1.34212005,0.361335039,0.315228999,0.581741989,0.656996012
0000000045699999999,-1.58415401,0.0549089983,1.33933198,0.350189,0.302487999,0.586134017,0.665067971
0000000045749999999,-1.61852205,0.0385209993,1.33973897,0.33445996,0.288334996,0.590565026,0.675450027
0000000045799999999,-1.651968,0.0218480006,1.34384203,0.316614985,0.270444006,0.600641012,0.682528973
0000000045849999999,-1.68053198,0.00539299985,1.34825599,0.291732013,0.255261987,0.606619,0.694079995
0000000045899999999,-1.70692503,-0.0135930004,1.35254395,0.263541996,0.236540005,0.61145103,0.707616985
0000000045949999999,-1.73295999,-0.0360190012,1.35682702,0.241054982,0.212648019,0.61875999,0.716804981
0000000045999999999,-1.75707102,-0.0612119995,1.35946095,0.221649006,0.187107995,0.622976005,0.726472974
0000000046049999999,-1.77906799,-0.0885149986,1.35882604,0.202909991,0.158437982,0.631777942,0.731150031
0000000046099999999,-1.79960704,-0.116728999,1.35615802,0.184360996,0.134773999,0.637422025,0.735894024
0000000046149999999,-1.81851196,-0.146071002,1.35207498,0.166716993,0.114693001,0.640599012,0.740732014
0000000046199999999,-1.83650303,-0.178339005,1.34621298,0.149620995,0.0909940004,0.648092985,0.741154015
0000000046249999999,-1.85193896,-0.211894006,1.34018695,0.134498999,0.0772010013,0.651284993,0.742817998
0000000046299999999,-1.865399,-0.246921003,1.33528304,0.122955993,0.0674909949,0.650937974,0.746060014
0000000046349999999,-1.87771904,-0.284042001,1.33209801,0.107274011,0.0563820042,0.655063987,0.745791018
0000000046399999999,-1.88920701,-0.322073013,1.33388805,0.0932919905,0.0482610017,0.656395018,0.747070014
0000000046449999999,-1.899037,-0.359100014,1.33794498,0.0787379965,0.0351059958,0.659154952,0.747048974
0000000046499999999,-1.90711796,-0.392843992,1.34161103,0.0614820048,0.0307689998,0.658909082,0.749073982
0000000046549999999,-1.91545904,-0.427403003,1.34419703,0.0494759977,0.0192099977,0.660924971,0.748573005
0000000046599999999,-1.92425704,-0.462632,1.34715998,0.0419810005,0.00344300014,0.666258991,0.744530022
0000000046649999999,-1.93174601,-0.49634701,1.35003901,0.0306979977,-0.00978699978,0.670948982,0.740803003
0000000046699999999,-1.93736005,-0.529411972,1.351565,0.0145100011,-0.0207979996,0.674558043,0.737785995
0000000046749999999,-1.94125402,-0.56418997,1.35061502,0.000896000362,-0.0358479992,0.676553011,0.735520005
0000000046799999999,-1.94421601,-0.600703001,1.34748101,-0.00947299972,-0.051794,0.678517997,0.732694983
0000000046849999999,-1.94644594,-0.637754023,1.34317398,-0.0187979992,-0.0633350015,0.678147018,0.731950998
0000000046899999999,-1.94862902,-0.674597979,1.33888304,-0.0307800006,-0.0698489919,0.676959991,0.732051015
0000000046949999999,-1.95003796,-0.71271801,1.33533204,-0.044622004,-0.0786390007,0.675104022,0.732159972
0000000046999999999,-1.95020497,-0.751387,1.333323,-0.0589449927,-0.0906639919,0.671792924,0.732801974
0000000047049999999,-1.95054805,-0.789892018,1.33543801,-0.0776420012,-0.0997700021,0.66961503,0.731869996
0000000047099999999,-1.94805396,-0.828357995,1.33959603,-0.0947960094,-0.117033005,0.666444004,0.730184019
0000000047149999999,-1.94293296,-0.86391902,1.34324098,-0.117285997,-0.131638989,0.661588013,0.728846014
0000000047199999999,-1.93435597,-0.90002501,1.34655905,-0.137133002,-0.152861997,0.655218005,0.726992011
0000000047249999999,-1.92309594,-0.935472012,1.35007799,-0.152105004,-0.179058,0.646970987,0.725417972
0000000047299999999,-1.909693,-0.96717602,1.35283995,-0.169136003,-0.200132996,0.638262987,0.723851025
0000000047349999999,-1.89528096,-0.996457994,1.35388696,-0.190043017,-0.215330005,0.631784976,0.719974995
0000000047399999999,-1.87996602,-1.025244,1.35253203,-0.206891999,-0.231667995,0.625626028,0.715623975
0000000047449999999,-1.86257899,-1.05335402,1.34915102,-0.224059969,-0.247637987,0.620543957,0.709505081
0000000047499999999,-1.84317398,-1.08047605,1.34445298,-0.239268005,-0.261907995,0.614395976,0.704750001
0000000047549999999,-1.82181704,-1.10614204,1.33885098,-0.253769994,-0.27235201,0.608346999,0.700955987
0000000047599999999,-1.79855597,-1.13074303,1.33415794,-0.26936698,-0.279747963,0.603151917,0.696700037
0000000047649999999,-1.77332795,-1.15451097,1.33209395,-0.287188023,-0.284226,0.598227978,0.691999018
0000000047699999999,-1.74587297,-1.17875803,1.33393395,-0.302832991,-0.28857401,0.593232989,0.687816978
0000000047749999999,-1.71812797,-1.20321298,1.33758605,-0.312074959,-0.294598997,0.588288009,0.685374975
0000000047799999999,-1.69151998,-1.22685099,1.34108698,-0.322219014,-0.298902005,0.585260987,0.681397974
0000000047849999999,-1.664801,-1.25114501,1.34484005,-0.328689992,-0.310079008,0.582311988,0.675816
0000000047899999999,-1.63922,-1.27401805,1.349316,-0.334266007,-0.321579993,0.579719007,0.669909
0000000047949999999,-1.61517799,-1.29437399,1.35338295,-0.34513399,-0.330094993,0.578885019,0.660916984
0000000047999999999,-1.59093404,-1.31350994,1.35510302,-0.359191,-0.33869797,0.576712012,0.65089798
0000000048049999999,-1.56441903,-1.33312201,1.35427594,-0.371573001,-0.350838035,0.571860015,0.641734004
0000000048099999999,-1.53573298,-1.35333204,1.35160697,-0.379487038,-0.362803012,0.565545082,0.636021972
0000000048149999999,-1.50622594,-1.37365496,1.34777403,-0.384894997,-0.370689988,0.560950994,0.632281005
0000000048199999999,-1.47713602,-1.39339495,1.34331298,-0.39231804,-0.372258991,0.558178008,0.629243016
0000000048249999999,-1.44691205,-1.41433799,1.339221,-0.398478985,-0.375488997,0.555123925,0.626146019
0000000048299999999,-1.41476595,-1.43561602,1.33698297,-0.405523986,-0.379996032,0.551312029,0.622260988
0000000048349999999,-1.38057101,-1.45650303,1.33789504,-0.414810002,-0.387008011,0.545032024,0.617330015
0000000048399999999,-1.34602296,-1.47682202,1.34158397,-0.421267986,-0.397617996,0.536801994,0.61341399
0000000048449999999,-1.31278205,-1.49441099,1.34461105,-0.433014005,-0.405482024,0.532192051,0.60403198
0000000048499999999,-1.27841401,-1.51053298,1.34731102,-0.443266988,-0.419524014,0.523634017,0.594408989
0000000048549999999,-1.24223602,-1.52433097,1.35033906,-0.449734956,-0.435855001,0.511741996,0.588123024
0000000048599999999,-1.20790803,-1.53406596,1.35305297,-0.461280018,-0.446069002,0.499493033,0.582022011
0000000048649999999,-1.17404699,-1.54241705,1.35411704,-0.472595036,-0.452475995,0.489977986,0.576057017
0000000048699999999,-1.13848996,-1.55077195,1.35274994,-0.479156971,-0.460090011,0.481148988,0.572032988
0000000048749999999,-1.10169196,-1.55830598,1.34938002,-0.485294014,-0.466871023,0.473655999,0.567600012
0000000048799999999,-1.06364202,-1.56518602,1.34462798,-0.489021987,-0.473058969,0.467013001,0.564776003
0000000048849999999,-1.02558601,-1.57113004,1.33903897,-0.492713004,-0.475282043,0.464456022,0.56180203
0000000048899999999,-0.986280024,-1.575894,1.33437097,-0.495689988,-0.475468963,0.464168012,0.559257984
0000000048949999999,-0.944342017,-1.57952297,1.33146405,-0.498034984,-0.477982968,0.462009966,0.556813002
0000000048999999999,-0.89962101,-1.58235896,1.33156502,0.500942051,0.481963933,-0.458397985,-0.553749919
0000000049049999999,-0.853621006,-1.58601201,1.33518505,-0.498582989,-0.488433957,0.456167012,0.552049994
0000000049099999999,-0.811257005,-1.58940899,1.33987904,-0.498356968,-0.487648994,0.457661986,0.551711023
0000000049149999999,-0.770823002,-1.59331501,1.34418595,-0.49773398,-0.486721992,0.459879994,0.551247001
0000000049199999999,-0.731082976,-1.59883904,1.34821105,-0.493880987,-0.489675999,0.46114701,0.551037014
0000000049249999999,-0.69341898,-1.60513401,1.35162103,-0.490136027,-0.492318988,0.464150995,0.549501002
0000000049299999999,-0.656747997,-1.61087501,1.35341501,-0.489185959,-0.494432986,0.466442972,0.546501994
0000000049349999999,-0.619955003,-1.61638796,1.35289395,-0.489275098,-0.496049047,0.467329025,0.54419595
0000000049399999999,-0.582216978,-1.621912,1.35039401,-0.489514023,-0.497202009,0.46647501,0.543660998
0000000049449999999,-0.544125021,-1.62784803,1.34648395,-0.490550995,-0.496221989,0.466421008,0.543667018
0000000049499999999,-0.505679011,-1.63456798,1.34156406,-0.492922008,-0.493333995,0.467100978,0.543568015
0000000049549999999,-0.466224015,-1.64251101,1.33719301,-0.494645,-0.491345018,0.467489988,0.543470025
0000000049599999999,-0.426533014,-1.65095794,1.33466697,-0.497783989,-0.488858998,0.467180997,0.543111026
0000000049649999999,-0.386815995,-1.65957999,1.335199,0.504054964,0.486403048,-0.466451049,-0.540152073
0000000049699999999,-0.346513987,-1.66828597,1.33955097,0.510368884,0.487405151,-0.463857114,-0.535534143
0000000049749999999,-0.308286011,-1.67657399,1.34473801,0.514405906,0.487766981,-0.464764953,-0.530534089
0000000049799999999,-0.270321995,-1.68254602,1.349635,0.520496964,0.489754945,-0.461838901,-0.525291026
0000000049849999999,-0.231826007,-1.68718195,1.35438395,0.521520257,0.492477775,-0.456983805,-0.525972784
0000000049899999999,-0.194475994,-1.69055998,1.35763705,0.524064779,0.49134925,-0.452877194,-0.528048217
0000000049949999999,-0.157102004,-1.693753,1.35862195,0.526966512,0.488745481,-0.45045352,-0.529645503
0000000049999999999,-0.118766002,-1.69726098,1.35690498,0.528372645,0.487874389,-0.44906944,-0.530222356
0000000050049999999,-0.0789510012,-1.70068395,1.35330999,0.528801739,0.490129173,-0.446197182,-0.530142248
0000000050099999999,-0.0387930013,-1.70341802,1.34862602,0.530125558,0.492489427,-0.444657326,-0.527922392
0000000050149999999,0.00158100005,-1.70496595,1.34359205,0.533105314,0.492552787,-0.44449386,-0.524987698
0000000050199999999,0.0424389988,-1.70556402,1.33965898,0.535738587,0.490381449,-0.445946485,-0.523106396
0000000050249999999,0.0836089998,-1.70591402,1.33780599,0.538004458,0.487032562,-0.450158626,-0.520294547
0000000050299999999,0.125228003,-1.70621598,1.33957303,0.53929913,0.483281791,-0.45555976,-0.517747879
0000000050349999999,0.166381001,-1.70618904,1.34383702,0.539688349,0.479912698,-0.458902687,-0.517520666
0000000050399999999,0.205578998,-1.70693398,1.34863496,0.541380346,0.472643554,-0.463832557,-0.518050671
0000000050449999999,0.245020002,-1.70996106,1.35321796,0.538338125,0.470838875,-0.467732906,-0.519353867
0000000050499999999,0.283971012,-1.71477497,1.35752797,0.533875406,0.472418547,-0.471935511,-0.518725514
0000000050549999999,0.322192997,-1.71990705,1.36031103,0.530996442,0.474041432,-0.476188451,-0.516307533
0000000050599999999,0.360087991,-1.72460306,1.360811,0.529984474,0.476583451,-0.478870481,-0.512512565
0000000050649999999,0.398196012,-1.728508,1.35859799,0.532160401,0.475634515,-0.479896545,-0.510174513
0000000050699999999,0.437388003,-1.73274601,1.354182,0.53554076,0.473305225,-0.480219215,-0.508496225
0000000050749999999,0.478267014,-1.73850596,1.34837496,0.537982941,0.473000079,-0.479503065,-0.506875038
0000000050799999999,0.520060003,-1.74590194,1.34224796,0.540958941,0.472478032,-0.479702026,-0.503998041
0000000050849999999,0.563062012,-1.75403297,1.33751202,0.543388069,0.47229898,-0.477585971,-0.503561974
0000000050899999999,0.606522977,-1.76297903,1.33538795,0.545375645,0.471063465,-0.477745473,-0.502416432
0000000050949999999,0.649888992,-1.77165103,1.33778501,0.546167016,0.471378893,-0.477091908,-0.501885951
0000000050999999999,0.691484988,-1.77873099,1.34189701,0.549048245,0.473007798,-0.475025773,-0.49915877
0000000051049999999,0.731648982,-1.78389895,1.34642994,0.555558085,0.473238975,-0.471874982,-0.494705945
0000000051099999999,0.772005022,-1.78665602,1.35149097,0.560992062,0.476590931,-0.464485973,-0.492342979
0000000051149999999,0.811960995,-1.78816497,1.35613203,0.565436125,0.480526894,-0.456149906,-0.491225898
0000000051199999999,0.850948989,-1.78909397,1.35843694,0.568720162,0.484118879,-0.448766887,-0.490707844
0000000051249999999,0.890042007,-1.79022002,1.35800803,0.571510315,0.48630169,-0.442357749,-0.491126716
0000000051299999999,0.929726005,-1.79144895,1.35519505,0.572630465,0.488060445,-0.437355429,-0.492557466
0000000051349999999,0.970070004,-1.79293096,1.35069501,0.57142204,0.490619928,-0.434268981,-0.494144976
0000000051399999999,1.00998902,-1.79340994,1.34498,0.575662613,0.487285286,-0.433144271,-0.493510306
0000000051449999999,1.05047798,-1.79292297,1.34003496,0.577631414,0.484317631,-0.433217674,-0.494064599
0000000051499999999,1.09103894,-1.79249597,1.33677101,0.578631938,0.479761004,-0.437793016,-0.493307024
0000000051549999999,1.13198698,-1.791888,1.33661401,0.57845366,0.474683255,-0.44397223,-0.492906302
0000000051599999999,1.17351496,-1.79121101,1.34094596,0.574987531,0.47230956,-0.448963583,-0.494715542
0000000051649999999,1.21183598,-1.79014802,1.345523,0.575987875,0.46500808,-0.4549371,-0.495013058
0000000051699999999,1.25016403,-1.78987098,1.34930599,0.575930953,0.460700065,-0.458549082,-0.49577406
0000000051749999999,1.29003501,-1.79113102,1.35319495,0.572332561,0.464451343,-0.456998318,-0.497869372
0000000051799999999,1.32950401,-1.79389095,1.35668504,0.566532016,0.473830968,-0.454544008,-0.497911006
0000000051849999999,1.36622798,-1.79626501,1.35856402,0.562052429,0.482424617,-0.454493642,-0.494770646
0000000051899999999,1.40175998,-1.79784203,1.35798299,0.563800097,0.486202925,-0.4541789,-0.489343911
0000000051949999999,1.43810797,-1.799106,1.35559106,0.56553936,0.490712553,-0.452269495,-0.484582543
0000000051999999999,1.47494197,-1.80016398,1.35177004,0.567604363,0.494777679,-0.450079709,-0.4800497
0000000052049999999,1.51183701,-1.80105805,1.347054,0.571284533,0.497795403,-0.446217358,-0.476156384
0000000052099999999,1.54903495,-1.80234396,1.34273398,0.579058766,0.496832192,-0.443222135,-0.470535159
0000000052149999999,1.58641899,-1.80409002,1.33989406,0.584032238,0.496905684,-0.44099161,-0.466389626
0000000052199999999,1.62425399,-1.80616796,1.33948696,0.589172006,0.497581005,-0.438618004,-0.461414993
0000000052249999999,1.66197205,-1.80767906,1.34292495,0.594538808,0.50232929,-0.432794362,-0.454836369
0000000052299999999,1.69815397,-1.80844104,1.34716797,0.603086352,0.507107556,-0.426612467,-0.443995476
0000000052349999999,1.73191297,-1.80719197,1.35064101,0.616329134,0.510299861,-0.419635952,-0.428529948
0000000052399999999,1.76698196,-1.80404997,1.35416996,0.625814617,0.518251359,-0.407627195,-0.416668266
0000000052449999999,1.80282795,-1.79864204,1.358091,0.631204069,0.529834747,-0.391813606,-0.409072638
0000000052499999999,1.83634496,-1.79080403,1.360811,0.638738334,0.538441598,-0.375725389,-0.401155412
0000000052549999999,1.86776805,-1.78194594,1.36157298,0.646835566,0.544751346,-0.362167239,-0.392027259
0000000052599999999,1.89876795,-1.77204597,1.36014199,0.652762949,0.55143106,-0.350084037,-0.383752018
0000000052649999999,1.92937303,-1.76044905,1.35670805,0.65673238,0.557248712,-0.339060843,-0.378435791
0000000052699999999,1.95883799,-1.74682498,1.35206497,0.661389112,0.561081886,-0.329723954,-0.372871935
0000000052749999999,1.98702705,-1.731475,1.346977,0.667452455,0.563607454,-0.320100278,-0.366593301
0000000052799999999,2.01433206,-1.71544003,1.34316099,0.674734831,0.566991091,-0.311563075,-0.355222076
0000000052849999999,2.04086089,-1.69944799,1.34101605,0.681979239,0.570481777,-0.305190891,-0.34104684
